#class tools::wcsv::ntuple
#title TrackL
#separator 44
#vector_separator 59
#column double Labs
#column double Lgap
0,0
0,0
161.311,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
134.394,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
309.258,0
0,0
147.377,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
259.485,0
0,0
0,0
27.2913,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
172.253,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
195.131,0
0,0
0,0
0,0
0,0
0,0
0,0
180.465,0
0,0
79.7342,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
300.283,0
130.77,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
248.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
168.168,0
0,0
0,0
0,0
0,0
0,0
0,0
350.247,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
379.086,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
253.143,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
97.9185,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
498.147,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
219.602,0
0,0
0,0
0,0
83.3917,0
83.2442,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
225.299,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.50145,0
0,0
0,0
0,0
0,0
195.388,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
242.347,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.16859,0
0,0
369.612,0
0,0
223.708,0
0,0
95.1987,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
178.26,0
160.625,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
