#class tools::wcsv::ntuple
#title TrackL
#separator 44
#vector_separator 59
#column double Labs
#column double Lgap
36135.4,0
0,0
192249,0
136273,0
0,0
0,0
0,0
199433,0
0,0
13661.5,0
190245,0
41487.4,0
0,0
41709.2,0
191651,0
0,0
42081.7,0
190469,0
0,0
0,0
0,0
0,0
7337.34,0
186992,0
197445,0
0,0
57455.7,0
39486.2,0
42435.9,0
0,0
0,0
197032,0
41776,0
43074.6,0
0,0
0,0
194929,0
0,0
126884,0
123964,0
62353.7,0
196771,0
196114,0
63364.4,0
0,0
0,0
0,0
47582.9,0
12187.1,0
193564,0
66649,0
196133,0
192949,0
0,0
80162.5,0
0,0
41642.9,0
190162,0
0,0
0,0
0,0
0,0
0,0
193143,0
7811.58,0
19594.1,0
0,0
138003,0
0,0
121862,0
0,0
58707.7,0
196281,0
117850,0
0,0
39073.4,0
0,0
0,0
0,0
0,0
196963,0
0,0
0,0
0,0
58637.2,0
5043.95,0
194838,0
0,0
31132.8,0
0,0
0,0
187233,0
0,0
0,0
0,0
0,0
0,0
9091.8,0
0,0
136306,0
0,0
0,0
0,0
101937,0
0,0
0,0
18408.7,0
197378,0
0,0
194826,0
134359,0
0,0
0,0
191006,0
0,0
38416.7,0
0,0
194041,0
0,0
36317.1,0
0,0
5430.51,0
0,0
0,0
107495,0
0,0
0,0
65566.2,0
0,0
0,0
0,0
24773.4,0
195094,0
193238,0
193673,0
0,0
0,0
68144.5,0
13848.7,0
0,0
0,0
191788,0
87133.1,0
0,0
0,0
0,0
38548.1,0
0,0
194302,0
0,0
0,0
0,0
0,0
43226.9,0
0,0
195549,0
6483.3,0
16670.1,0
191108,0
194185,0
0,0
0,0
117958,0
42333.1,0
98905.5,0
0,0
59469.7,0
192671,0
194675,0
194956,0
44960.4,0
0,0
191555,0
3033.56,0
192905,0
0,0
198172,0
29534.9,0
0,0
0,0
86697.5,0
41558.7,0
0,0
193008,0
197589,0
105757,0
0,0
27517.3,0
190122,0
0,0
0,0
0,0
140542,0
0,0
43816.7,0
198285,0
86899.1,0
0,0
197940,0
88301.9,0
41646.7,0
33341,0
31457.8,0
0,0
23632.7,0
196061,0
191029,0
196243,0
15493.6,0
0,0
0,0
23834.1,0
0,0
0,0
38909.3,0
0,0
191288,0
0,0
191682,0
131106,0
7374.54,0
0,0
0,0
0,0
147423,0
36276.7,0
0,0
0,0
23237.5,0
11594.8,0
0,0
29966.8,0
0,0
41338.5,0
0,0
5252.29,0
0,0
0,0
0,0
0,0
0,0
97877.8,0
0,0
0,0
43679.2,0
43200.1,0
194919,0
0,0
0,0
196427,0
0,0
192050,0
0,0
0,0
133562,0
135082,0
19383.8,0
0,0
0,0
197185,0
44922.5,0
6429.8,0
114300,0
196047,0
195712,0
66472.1,0
195807,0
0,0
58075.7,0
0,0
0,0
194013,0
0,0
14396.6,0
94783.4,0
12299.8,0
0,0
87574.7,0
0,0
198260,0
0,0
0,0
0,0
0,0
0,0
155371,0
197298,0
0,0
191327,0
194491,0
76044.8,0
78731.3,0
11345,0
0,0
199915,0
60133.8,0
77302.1,0
0,0
0,0
140373,0
0,0
0,0
125847,0
191959,0
0,0
0,0
131477,0
928.656,0
190780,0
192189,0
25307.9,0
195072,0
6259.65,0
195482,0
0,0
0,0
191169,0
5126.44,0
0,0
0,0
49757.9,0
0,0
0,0
72090.1,0
